channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link
SK스토아	20260704	03:51	04:01	10	NEW컬러 부하우스 대용량 이불정리 압축파우치 세트 - 특대형 XXL 2개 + 대형 XL 1개	부하우스	NEW컬러 부하우스 대용량 이불정리 압축파우치 세트 - 특대형 XXL 2개 + 대형 XL 1개	단순	03:51	04:01	10	129000	리빙/주방	가구/인테리어	129000	https://www.skstoa.com/display/goods/56315474
GS홈쇼핑 마이샵	20260704	03:53	04:34	41	베네통 26SS 최신상 남여공용 시그니처 반팔 티셔츠 5종세트	베네통	베네통 26SS 최신상 남여공용 시그니처 반팔 티셔츠 5종세트	단순	03:53	04:34	41	7269600		패션의류	62910	https://www.gsshop.com/prd/prd.gs?prdid=1108228116&brddate=20260708043400&pgmID=6753&ordChannel=WE&tveshop=Y
CJ온스타일	20260704	03:55	04:10	15	[최초가 139,000] 양모컬리카라 볼륨다운	셀렙샵에디션	[최초가 139,000] 양모컬리카라 볼륨다운	단순	03:55	04:10	15	3647700	의류	패션의류	69000	https://display.cjonstyle.com/p/item/2069273932?channelCode=30002002
현대홈쇼핑 플러스샵	20260704	03:55	04:00	5	제주농협 햇 미니 단호박 8kg (과당 200g∼600g)	제주농협	제주농협 햇 미니 단호박 8kg (과당 200g∼600g)	단순	03:55	04:00	5	29900		식품	29900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251354391
신세계쇼핑	20260704	03:59	04:19	20	[방송에서만/더블/6세트]레드닥터 벤업 라이프 시리즈(여성또는남성선택,컬러상이)	레드닥터	[방송에서만/더블/6세트]레드닥터 벤업 라이프 시리즈(여성또는남성선택,컬러상이)	단순	03:59	04:19	20	1565000	문화/스포츠	생활/건강	69800	https://www.shinsegaetvshopping.com/display/detail/1000489372
GS홈쇼핑	20260704	04:00	05:01	61	프리메로 블루베리 리얼 100% 10박스+2박스(방송에서만) 총 12박스 (1박스 10포)	프리메로	프리메로 블루베리 리얼 100% 10박스+2박스(방송에서만) 총 12박스 (1박스 10포)	단순	04:00	05:01	61	17499000	건강식품	식품	129000	https://www.gsshop.com/prd/prd.gs?prdid=1112958708&brddate=20260708040000&pgmID=9613&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260704	04:00	04:05	5	김가연 돈까스 4종 16팩(왕돈까스4+치즈4+한우한돈함박4+치킨4+소스)	김가연	김가연 돈까스 4종 16팩(왕돈까스4+치즈4+한우한돈함박4+치킨4+소스)	단순	04:00	04:05	5	54900		식품	54900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251604821
NS홈쇼핑	20260704	04:00	05:01	61	히트상품 앵콜방송4부	히트상품	히트상품 앵콜방송4부	복합	04:00	05:01	61	23381800		식품	29900	https://m.nsmall.com/goods/35264971
SK스토아	20260704	04:01	04:41	40	[방송중에만 이 가격] 센스업 My 압축 박스 특대형 2개 세트	센스업	[방송중에만 이 가격] 센스업 My 압축 박스 특대형 2개 세트	단순	04:01	04:41	40	4841000	리빙/주방	생활/건강	169000	https://www.skstoa.com/display/goods/65114209
롯데홈쇼핑	20260704	04:05	04:35	30	[해피콜] 스텔라 다이아몬드 IH프라이팬 4종 (24cm팬+28cm팬+28cm웍+28cm유리뚜껑)	해피콜	[해피콜] 스텔라 다이아몬드 IH프라이팬 4종 (24cm팬+28cm팬+28cm웍+28cm유리뚜껑)	단순	04:05	04:35	30	3704700	리빙/주방	생활/건강	69900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12907158
현대홈쇼핑 플러스샵	20260704	04:05	04:10	5	제주농협 햇 미니 단호박 8kg (과당 200g∼600g)	제주농협	제주농협 햇 미니 단호박 8kg (과당 200g∼600g)	단순	04:05	04:10	5	119600		식품	29900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251354391
KT알파쇼핑	20260704	04:08	04:33	25	선일금고_금고(루셀)	선일금고	선일금고_금고(루셀)	단순	04:08	04:33	25	0	리빙/주방	생활/건강	399000	https://m.kshop.co.kr/display/product/6869828
CJ온스타일	20260704	04:10	04:30	20	26SS 스모킹자수 자켓	지스튜디오	26SS 스모킹자수 자켓	단순	04:10	04:30	20	7739000	의류	패션의류	109000	https://display.cjonstyle.com/p/item/2076450479?channelCode=30002002
공영쇼핑	20260704	04:10	05:10	60	[마담엘레강스] 클레어 셔츠 2종 세트	마담엘레강스	[마담엘레강스] 클레어 셔츠 2종 세트	단순	04:10	05:10	60	30114000	의류	패션의류	79900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11940378
현대홈쇼핑 플러스샵	20260704	04:10	04:15	5	김가연 돈까스 4종 16팩(왕돈까스4+치즈4+한우한돈함박4+치킨4+소스)	김가연	김가연 돈까스 4종 16팩(왕돈까스4+치즈4+한우한돈함박4+치킨4+소스)	단순	04:10	04:15	5	109800		식품	54900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251604821
CJ온스타일 플러스	20260704	04:15	04:45	30	스킨핏 FREE FIT 에센셜 커버플러스 5세트	스킨핏	스킨핏 FREE FIT 에센셜 커버플러스 5세트	단순	04:15	04:45	30	2158800		패션의류	179900	https://display.cjonstyle.com/p/item/2080075258
현대홈쇼핑 플러스샵	20260704	04:15	04:20	5	제주농협 햇 미니 단호박 8kg (과당 200g∼600g)	제주농협	제주농협 햇 미니 단호박 8kg (과당 200g∼600g)	단순	04:15	04:20	5	89700		식품	29900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251354391
신세계쇼핑	20260704	04:19	05:20	61	[가격인하] 더플레오 웨이브 냉감패드 1+1 (SK)	더플레오	[가격인하] 더플레오 웨이브 냉감패드 1+1 (SK)	단순	04:19	05:20	61	18079900	리빙/주방	가구/인테리어	69900	https://www.shinsegaetvshopping.com/display/detail/20064918
홈앤쇼핑	20260704	04:20	04:50	30	[황장군] 일품 왕 갈비찜 7팩 (총 4.2kg)	일품	[황장군] 일품 왕 갈비찜 7팩 (총 4.2kg)	단순	04:20	04:50	30	4921600	일반식품	식품	76900	http://www.hnsmall.com/display/goods.do?goods_code=54794361
현대홈쇼핑	20260704	04:20	05:20	60	[Jung Ho Jin] 정호진 26SS 여성 에어라이트 매쉬 후드 윈드 재킷 1종	정호진	[Jung Ho Jin] 정호진 26SS 여성 에어라이트 매쉬 후드 윈드 재킷 1종	단순	04:20	05:20	60	161640000	의류	패션의류	269000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251605469&preview=true
롯데원티비	20260704	04:22	04:32	10	[삭루츠] ④ 엘비아(ELVIA) 크로스백	삭루츠	[삭루츠] ④ 엘비아(ELVIA) 크로스백	단순	04:22	04:32	10	0		출산/육아	69000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12911883
KT알파쇼핑	20260704	04:28	05:33	65	도티_썸머배럴밴딩팬츠	선일금고	도티_썸머배럴밴딩팬츠	단순	04:28	05:33	65	45224500	가전	생활/건강	2290000	https://m.kshop.co.kr/display/product/8350849
CJ온스타일	20260704	04:30	05:00	30	프로메떼 헤어 앰플 세트.	프로메떼	프로메떼 헤어 앰플 세트.	단순	04:30	05:00	30	4672200	미용	화장품/미용	59900	https://display.cjonstyle.com/p/item/2083795289?channelCode=30002002
롯데원티비	20260704	04:32	04:42	10	[삭루츠] ⑤ 엘비아(ELVIA) 크로스백	삭루츠	[삭루츠] ⑤ 엘비아(ELVIA) 크로스백	단순	04:32	04:42	10	0		출산/육아	69000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12911884
GS홈쇼핑 마이샵	20260704	04:34	04:39	5	코어어센틱 26S/S 스트라이프 썸머 숄더백	코어어센틱	코어어센틱 26S/S 스트라이프 썸머 숄더백	단순	04:34	04:39	5	59900		패션잡화	59900	https://www.gsshop.com/prd/prd.gs?prdid=1123493832&brddate=20260706042800&pgmID=6736&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260704	04:35	05:15	40	[3.1 필립림 스튜디오] 26SS 뉴욕 데님 플레어 팬츠 	3.1 필립림 스튜디오	[3.1 필립림 스튜디오] 26SS 뉴욕 데님 플레어 팬츠 	단순	04:35	05:15	40	19563000	의류	패션의류	69000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12896748
쇼핑엔티	20260704	04:37	05:37	60	[전고객 볼륨 고데기]보스티나 염색제 세트	보스티나	[전고객 볼륨 고데기]보스티나 염색제 세트	단순	04:37	05:37	60	8557290	미용	디지털/가전	79900	https://www.shoppingntmall.com/display/goods/27776478
GS홈쇼핑 마이샵	20260704	04:39	04:44	5	쿼드쎄라 펜타 F1 패키지	쿼드쎄라	쿼드쎄라 펜타 F1 패키지	단순	04:39	04:44	5	0		디지털/가전	870000	https://www.gsshop.com/prd/prd.gs?prdid=1127765132&brddate=20260707020500&pgmID=6737&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260704	04:40	05:20	40	[PANASERINA] 파나세리나 26SS 보타닉 레이스 썸머 셋업	파나세리나	[PANASERINA] 파나세리나 26SS 보타닉 레이스 썸머 셋업	단순	04:40	05:20	40	16653000		패션잡화	59900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250073957
SK스토아	20260704	04:41	05:21	40	26SS 시스루 오간자 점퍼	26SS	26SS 시스루 오간자 점퍼	단순	04:41	05:21	40	22752300	의류	패션의류	59900	https://www.skstoa.com/display/goods/58261711
NS홈쇼핑 샵플러스	20260704	04:41	05:42	61	밀레골프1	밀레골프	밀레골프1	단순	04:41	05:42	61	9398700		패션의류	53100	https://m.nsmall.com/goods/35987750
롯데원티비	20260704	04:42	05:02	20	[홈베리] (방송에서만 1+1) 홈베리 100단 휴대용 쿨링 손선풍기(딥그레이+ 화이트)	홈베리	[홈베리] (방송에서만 1+1) 홈베리 100단 휴대용 쿨링 손선풍기(딥그레이+ 화이트)	단순	04:42	05:02	20	0		디지털/가전	59800	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912265
GS홈쇼핑 마이샵	20260704	04:44	04:49	5	빌트모아 26SS 최신상 여성용 트레이닝 셋업 3종	빌트모아	빌트모아 26SS 최신상 여성용 트레이닝 셋업 3종	단순	04:44	04:49	5	69000		스포츠/레저	69000	https://www.gsshop.com/prd/prd.gs?prdid=1128235292&brddate=20260705042800&pgmID=12502&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260704	04:45	05:15	30	26썸머 최신상 인견 쿨 접촉냉감 브라팬티 4세트	26썸머	26썸머 최신상 인견 쿨 접촉냉감 브라팬티 4세트	단순	04:45	05:15	30	1538600		패션의류	109900	https://display.cjonstyle.com/p/item/2084257253
GS홈쇼핑 마이샵	20260704	04:49	04:55	6	드루 26SS 여름팬츠 2종 여성용	드루	드루 26SS 여름팬츠 2종 여성용	단순	04:49	04:55	6	0		스포츠/레저	99000	https://www.gsshop.com/prd/prd.gs?prdid=1125016255&brddate=20260708023600&pgmID=12502&ordChannel=WE&tveshop=Y
홈앤쇼핑	20260704	04:50	06:00	70	[황혜영PICK/최대용량] 더에스럭셔리 백설 톤업 선크림 35ml x 5개 최다패키지	더에스럭셔리	[황혜영PICK/최대용량] 더에스럭셔리 백설 톤업 선크림 35ml x 5개 최다패키지	단순	04:50	06:00	70	43292200	미용	화장품/미용	49900	http://www.hnsmall.com/display/goods.do?goods_code=81094870
GS홈쇼핑 마이샵	20260704	04:55	05:55	60	26SS 케이실크 풍기인견 국내생산 V넥 브라탑 3종	26SS	26SS 케이실크 풍기인견 국내생산 V넥 브라탑 3종	복합	04:55	05:55	60	24379300		패션의류	59900	https://www.gsshop.com/prd/prd.gs?prdid=1109761732&brddate=20260713043400&pgmID=6753&ordChannel=WE&tveshop=Y
GS홈쇼핑	20260704	05:00	05:31	31	순수한우 한우정육 3종 장조림200g 2팩 국거리200g 2팩 불고기200g 2팩 총6팩 1.2kg	순수한우	순수한우 한우정육 3종 장조림200g 2팩 국거리200g 2팩 불고기200g 2팩 총6팩 1.2kg	단순	05:00	05:31	31	8745400	일반식품	식품	59900	https://www.gsshop.com/prd/prd.gs?prdid=1095949014&brddate=20260704050000&pgmID=13240&ordChannel=WE&tveshop=Y
NS홈쇼핑	20260704	05:00	05:42	42	닥터픽멀티비타민	리얼닥터	닥터픽멀티비타민	단순	05:00	05:42	42	19064200	건강식품	식품	47900	https://m.nsmall.com/goods/35967870
CJ온스타일	20260704	05:00	06:00	60	푸응 파비플로라 12박스(24주분)	닥터블릿	푸응 파비플로라 12박스(24주분)	단순	05:00	06:00	60	14375000	건강식품	식품	356000	https://display.cjonstyle.com/p/item/2087494422?channelCode=30002002
롯데원티비	20260704	05:02	05:41	39	[아쿠아 알레 로제] ★이태리직수입★[롯데원티비단독패키지] 아쿠아알레로제 로버츠 장미수 토너 400ml 6병	★이태리직수입★	[아쿠아 알레 로제] ★이태리직수입★[롯데원티비단독패키지] 아쿠아알레로제 로버츠 장미수 토너 400ml 6병	단순	05:02	05:41	39	4141200		화장품/미용	71400	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12911914
공영쇼핑	20260704	05:10	06:00	50	녹차미인보성쌀10kg+10kg / 총 20kg	녹차미인보성쌀10kg+10kg	녹차미인보성쌀10kg+10kg / 총 20kg	단순	05:10	06:00	50	40625700	일반식품	식품	70900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11947962
CJ온스타일 플러스	20260704	05:15	05:45	30	블랙선식	블랙선식	블랙선식	단순	05:15	05:45	30	5254500		식품	33900	https://display.cjonstyle.com/p/item/2034207775
롯데홈쇼핑	20260704	05:15	06:15	60	[오모떼] 오모떼 omothe 텐션업 브라팬티 5세트	오모떼	[오모떼] 오모떼 omothe 텐션업 브라팬티 5세트	단순	05:15	06:15	60	24286500	언더웨어	패션의류	179900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12907302
현대홈쇼핑	20260704	05:20	06:20	60	[Adelo] 아델로 썸머 플리츠 셋업 세트 (2종)	아델로	아델로 썸머 플리츠 셋업 세트	복합	05:20	06:20	60	29690700	의류	패션의류	29900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251606318&preview=true
현대홈쇼핑	20260704	05:20	06:20	60	[Adelo] 아델로 썸머 플리츠 셋업 세트 (2종)	바네사리찌	아트 티블라우스5종	복합	05:20	06:20	60	48279000	의류	패션의류	39900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2249984173&preview=true
현대홈쇼핑 플러스샵	20260704	05:20	06:00	40	[매니아 패키지] 셀폰즈 고래펩타이드 녹는실 리프팅 앰플 3BOX (12주분)	셀폰즈	[매니아 패키지] 셀폰즈 고래펩타이드 녹는실 리프팅 앰플 3BOX (12주분)	단순	05:20	06:00	40	5194800		화장품/미용	199800	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248193992
신세계쇼핑	20260704	05:20	06:20	60	(방송에서만) HLB제약 양태반 프리미엄 골드 320(3박스, 총 90병)	HLB제약	(방송에서만) HLB제약 양태반 프리미엄 골드 320(3박스, 총 90병)	단순	05:20	06:20	60	35569900	건강식품	식품	169000	https://www.shinsegaetvshopping.com/display/detail/1002449573
SK스토아	20260704	05:21	06:21	60	[무료체험포함] 방송에서만 멜라즈노 톤업 선크림 30ml 11통	방송에서만	[무료체험포함] 방송에서만 멜라즈노 톤업 선크림 30ml 11통	단순	05:21	06:21	60	20508900	미용	화장품/미용	49900	https://www.skstoa.com/display/goods/65722488
SK스토아	20260704	05:21	06:21	60	[보닌]남성 기초 베스트 패키지(스킨 3병+에멀젼 3병+올인원 워시 1개+쇼핑백 2장)	남성	[보닌]남성 기초 베스트 패키지(스킨 3병+에멀젼 3병+올인원 워시 1개+쇼핑백 2장)	단순	05:21	06:21	60	7906000	미용	화장품/미용	49900	https://www.skstoa.com/display/goods/65722488
KT알파쇼핑	20260704	05:29	06:33	64	발렌티노크리스티_남성언더웨어	발렌티노	발렌티노크리스티_남성언더웨어	단순	05:29	06:33	64	74513400	언더웨어	패션의류	69900	https://m.kshop.co.kr/display/product/9485769
GS홈쇼핑	20260704	05:30	06:16	46	닥터린 하이퍼셀 대마종자유 12박스(12개월)+방송에서만 6박스(6개월) 총 18박스	닥터린	닥터린 하이퍼셀 대마종자유 12박스(12개월)+방송에서만 6박스(6개월) 총 18박스	단순	05:30	06:16	46	47267000	건강식품	식품	298000	https://www.gsshop.com/prd/prd.gs?prdid=1097420400&brddate=20260704053000&pgmID=13352&ordChannel=WE&tveshop=Y
쇼핑엔티	20260704	05:36	06:36	60	[시장파격가] 아보크 26SS 초특가! 기능성 나일론 스트레치 팬츠 4종, 남성	아보크	[시장파격가] 아보크 26SS 초특가! 기능성 나일론 스트레치 팬츠 4종, 남성	단순	05:36	06:36	60	33687400	의류	스포츠/레저	39900	https://www.shoppingntmall.com/display/goods/27791188
NS홈쇼핑	20260704	05:40	06:31	51	샤론느팬티	샤론느	샤론느팬티	단순	05:40	06:31	51	31997700	언더웨어	패션의류	59900	https://m.nsmall.com/goods/35957690
롯데원티비	20260704	05:41	06:22	41	[조르쥬 레쉬] (런칭가 59,900원) ○스트링 데님 3종 (LLDW)	○스트링	[조르쥬 레쉬] (런칭가 59,900원) ○스트링 데님 3종 (LLDW)	단순	05:41	06:22	41	13087200		패션의류	39900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12842907
NS홈쇼핑 샵플러스	20260704	05:41	06:42	61	밀레골프4	밀레골프	밀레골프4	단순	05:41	06:42	61	20114500		패션의류	44100	https://m.nsmall.com/goods/35983734
CJ온스타일 플러스	20260704	05:45	06:45	60	26SS 아쿠아스킨 란쥬 5종	26SS	26SS 아쿠아스킨 란쥬 5종	단순	05:45	06:45	60	59480700		패션의류	59900	https://display.cjonstyle.com/p/item/2084054665
GS홈쇼핑 마이샵	20260704	05:55	06:36	41	슈디 양가죽 셔링 펌프스	슈디	슈디 양가죽 셔링 펌프스	단순	05:55	06:36	41	34776000		패션잡화	64000	https://www.gsshop.com/prd/prd.gs?prdid=1103480766&brddate=20260713035300&pgmID=6736&ordChannel=WE&tveshop=Y
CJ온스타일	20260704	06:00	06:10	10	[삼육두유] 검은콩볶은귀리 30팩 + 검은콩과칼슘 30팩 (총60팩)	삼육식품	[삼육두유] 검은콩볶은귀리 30팩 + 검은콩과칼슘 30팩 (총60팩)	단순	06:00	06:10	10	15876900	일반식품	식품	29900	https://display.cjonstyle.com/p/item/2086673346?channelCode=30002002
공영쇼핑	20260704	06:00	07:15	75	[비타락] 트라이탄 밀폐용기 실속형 13개	트라이	[비타락] 트라이탄 밀폐용기 실속형 13개	단순	06:00	07:15	75	95640300	언더웨어	생활/건강	39900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11944882
현대홈쇼핑 플러스샵	20260704	06:00	06:20	20	올바른 파로 효소 골드 5박스 (총 5개월분 150포)	올바른	올바른 파로 효소 골드 5박스 (총 5개월분 150포)	단순	06:00	06:20	20	9448400		식품	29900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248992980
홈앤쇼핑	20260704	06:00	07:15	75	[방송에서만 이가격][WOLSEY] 26SS  베이스레이어 쿨  집업 2종	26SS	[방송에서만 이가격][WOLSEY] 26SS  베이스레이어 쿨  집업 2종	단순	06:00	07:15	75	258082000	의류	패션의류	77000	http://www.hnsmall.com/display/goods.do?goods_code=81349069
CJ온스타일	20260704	06:10	07:20	70	[방송에서만]  통째로 갈아만든 유기농 블루베리 8+4박스	홀베리	[방송에서만]  통째로 갈아만든 유기농 블루베리 8+4박스	단순	06:10	07:20	70	111870000	건강식품	식품	198000	https://display.cjonstyle.com/p/item/2083414058?channelCode=30002002
GS홈쇼핑	20260704	06:15	07:15	60	[장윤정 PICK] 리에노 카멜리아 에어앰플미스트 기본구성	리에노	[장윤정 PICK] 리에노 카멜리아 에어앰플미스트 기본구성	단순	06:15	07:15	60	125258000	미용	화장품/미용	88000	https://www.gsshop.com/prd/prd.gs?prdid=1118141047&brddate=20260704061500&pgmID=6737&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260704	06:15	07:20	65	[대원제약] ●[12박스+선풍기]대원제약 콘드로이친 킹 1200 12박스+셰퍼 날개없는 선풍기	대원제약	[대원제약] ●[12박스+선풍기]대원제약 콘드로이친 킹 1200 12박스+셰퍼 날개없는 선풍기	단순	06:15	07:20	65	31231000	건강식품	식품	474000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910459
현대홈쇼핑	20260704	06:20	07:20	60	[방송에서만50%세일][아임고트] 뉴질랜드 프리미엄 산양유 150g x 12통 + 산양유 츄어블 요거트맛 1박스	아임고트	[방송에서만50%세일][아임고트] 뉴질랜드 프리미엄 산양유 150g x 12통 + 산양유 츄어블 요거트맛 1박스	단순	06:20	07:20	60	107316000	건강식품	식품	198000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2247797797&preview=true
현대홈쇼핑 플러스샵	20260704	06:20	07:20	60	50%세일_[닥터린] 콘드로이친 1200 콘레이티+MBP+K2 12개월분	50%세일_	50%세일_[닥터린] 콘드로이친 1200 콘레이티+MBP+K2 12개월분	단순	06:20	07:20	60	39642000		식품	164500	https://www.hmall.com/md/pda/itemPtc?slitmCd=2227179203
신세계쇼핑	20260704	06:20	07:21	61	[런칭가69,900원→1만원↓] 브이컷 26SS 썸머 인견 블라우스 3종(후드2종+카라1종)	브이컷	[런칭가69,900원→1만원↓] 브이컷 26SS 썸머 인견 블라우스 3종(후드2종+카라1종)	복합	06:20	07:21	61	104358000		패션의류	59900	https://www.shinsegaetvshopping.com/display/detail/20071962
SK스토아	20260704	06:21	07:21	60	발패치 60매+(방송에서만)무료체험 10매	발패치	발패치 60매+(방송에서만)무료체험 10매	단순	06:21	07:21	60	80378200	리빙/주방	생활/건강	59800	https://www.skstoa.com/display/goods/63250834
롯데원티비	20260704	06:22	07:21	59	[피치비비] ★롯데 단독★ 피치비비 톤업크림 30ml * 5통 + (리뷰시) 비비안 레이온 스판 원피스 1개	★롯데	[피치비비] ★롯데 단독★ 피치비비 톤업크림 30ml * 5통 + (리뷰시) 비비안 레이온 스판 원피스 1개	단순	06:22	07:21	59	9164700		화장품/미용	59900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12911528
KT알파쇼핑	20260704	06:29	07:33	64	홀푸드_블루베리퓨레	홀베리_블루베리퓨레	홀푸드_블루베리퓨레	단순	06:29	07:33	64	78804000	건강식품	식품	198000	https://m.kshop.co.kr/display/product/8910001
NS홈쇼핑	20260704	06:30	07:22	52	닥터파이토파이토블락	닥터파이토	닥터파이토파이토블락	단순	06:30	07:22	52	59319000	건강식품	식품	189000	https://m.nsmall.com/goods/35964796
GS홈쇼핑 마이샵	20260704	06:36	07:36	60	닥터린 콘드로이친 1200 콘레이티+MBPK2 12개월분	닥터린	닥터린 콘드로이친 1200 콘레이티+MBPK2 12개월분	단순	06:36	07:36	60	59268000		식품	164500	https://www.gsshop.com/prd/prd.gs?prdid=1068197192&brddate=20260710063600&pgmID=13352&ordChannel=WE&tveshop=Y
쇼핑엔티	20260704	06:36	07:36	60	[프리미엄] 비버리힐즈폴로클럽 26SS 케이블니트 반팔 카라셔츠 3종, 남성	비버리힐즈폴로클럽	[프리미엄] 비버리힐즈폴로클럽 26SS 케이블니트 반팔 카라셔츠 3종, 남성	단순	06:36	07:36	60	40142700	의류	패션의류	89900	https://www.shoppingntmall.com/display/goods/27978676
NS홈쇼핑 샵플러스	20260704	06:41	07:42	61	지프슈즈1	지프JEEP	지프슈즈1	단순	06:41	07:42	61	40581720		패션잡화	62820	https://m.nsmall.com/goods/35965374
CJ온스타일 플러스	20260704	06:45	07:45	60	오스템 와픽 UV구강세정기 더블구성 (방송에서만 전용 혀클리너 2종 추가구성)	오스템	오스템 와픽 UV구강세정기 더블구성 (방송에서만 전용 혀클리너 2종 추가구성)	단순	06:45	07:45	60	72277000		디지털/가전	199000	https://display.cjonstyle.com/p/item/2088024373
홈앤쇼핑	20260704	07:15	08:20	65	[방송에서만]카사베르디 유기농 레드와인 비니거(500ml x 6병)+비니거 2병+디스펜서1개	카사베르디	[방송에서만]카사베르디 유기농 레드와인 비니거(500ml x 6병)+비니거 2병+디스펜서1개	단순	07:15	08:20	65	170428000	건강식품	식품	129000	http://www.hnsmall.com/display/goods.do?goods_code=81101199
공영쇼핑	20260704	07:15	08:25	70	[SK] 코튼필 풍기인견 스프레드 2장세트  ♥놓치지마세요!! 1만원 인하 특집!!♥	풍기인견	[SK] 코튼필 풍기인견 스프레드 2장세트  ♥놓치지마세요!! 1만원 인하 특집!!♥	단순	07:15	08:25	70	183394600	언더웨어	가구/인테리어	129900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11942005
GS홈쇼핑	20260704	07:15	08:15	60	비에날씬 프로 다이어트 유산균(6박스)	비에날씬	비에날씬 프로 다이어트 유산균(6박스)	단순	07:15	08:15	60	261231000	건강식품	식품	376000	https://www.gsshop.com/prd/prd.gs?prdid=1061229354&brddate=20260708061500&pgmID=13352&ordChannel=WE&tveshop=Y
신세계쇼핑	20260704	07:20	08:21	61	[방송에서만 반값세일] 비너지 유기농 대마종자유 총 12개월분(A)	비너지	[방송에서만 반값세일] 비너지 유기농 대마종자유 총 12개월분(A)	단순	07:20	08:21	61	103850000	건강식품	식품	134000	https://www.shinsegaetvshopping.com/display/detail/20070194
현대홈쇼핑 플러스샵	20260704	07:20	08:40	80	[50%SALE][블라우풍트] 스마트워치 	스마트워치	[50%SALE][블라우풍트] 스마트워치 	단순	07:20	08:40	80	129914400		디지털/가전	71820	https://www.hmall.com/md/pda/itemPtc?slitmCd=2247845528
현대홈쇼핑	20260704	07:20	08:20	60	[신영와코루] 감각美 인견 파자마 패키지 2SET(4종) (여성)	신영와코루	[신영와코루] 감각美 인견 파자마 패키지 2SET(4종) (여성)	단순	07:20	08:20	60	396069500	언더웨어	패션의류	89900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2234915947&preview=true
롯데홈쇼핑	20260704	07:20	08:20	60	[에버콜라겐] ♥전고객 선풍기♥ [76주] 에버콜라겐 레티놀 A 19병 + 미니 2병 + 휴라이프 날개없는 선풍기	에버콜라겐	[에버콜라겐] ♥전고객 선풍기♥ [76주] 에버콜라겐 레티놀 A 19병 + 미니 2병 + 휴라이프 날개없는 선풍기	단순	07:20	08:20	60	140074000	건강식품	식품	599000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910289
NS홈쇼핑	20260704	07:20	08:21	61	원데이알파시클로덱스트린	원데이	원데이알파시클로덱스트린	단순	07:20	08:21	61	175010800	건강식품	식품	191800	https://m.nsmall.com/goods/35962577
CJ온스타일	20260704	07:20	08:20	60	[방송에서만] 하이퍼셀 대마종자유 18박스	닥터린	[방송에서만] 하이퍼셀 대마종자유 18박스	단순	07:20	08:20	60	319485000	건강식품	식품	298000	https://display.cjonstyle.com/p/item/2073740455?channelCode=30002002
롯데원티비	20260704	07:21	08:21	60	[1+1세트] 힐리퍼(남성용 + 여성용)	힐리퍼	[1+1세트] 힐리퍼(남성용 + 여성용)	단순	07:21	08:21	60	25815300		패션잡화	39900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12911793
SK스토아	20260704	07:21	08:21	60	(방송에서만 50프로 할인)비너지 대마종자유 12개월분 | 원산지 : 상품정보 참조	비너지	(방송에서만 50프로 할인)비너지 대마종자유 12개월분 | 원산지 : 상품정보 참조	단순	07:21	08:21	60	103448000	건강식품	식품	134000	https://www.skstoa.com/display/goods/57147536
KT알파쇼핑	20260704	07:29	08:32	63	비에날씬_다이어트유산균	비에날씬	비에날씬_다이어트유산균	단순	07:29	08:32	63	155188000	건강식품	식품	376000	https://m.kshop.co.kr/display/product/5215468
